3.08E+04,9.51E+08,1.76E+02,2.35E+06,5.53E+12,1.53E+03
2.92E+04,8.52E+08,1.71E+02,2.26E+06,5.11E+12,1.50E+03
2.92E+04,8.53E+08,1.71E+02,2.28E+06,5.21E+12,1.51E+03
2.91E+04,8.48E+08,1.71E+02,2.23E+06,4.96E+12,1.49E+03
2.92E+04,8.52E+08,1.71E+02,2.21E+06,4.88E+12,1.49E+03
2.91E+04,8.49E+08,1.71E+02,2.23E+06,4.97E+12,1.49E+03
2.78E+04,7.73E+08,1.67E+02,2.10E+06,4.43E+12,1.45E+03
2.78E+04,7.71E+08,1.67E+02,2.06E+06,4.23E+12,1.43E+03
2.77E+04,7.68E+08,1.66E+02,2.09E+06,4.35E+12,1.44E+03
2.77E+04,7.65E+08,1.66E+02,2.06E+06,4.24E+12,1.43E+03
2.77E+04,7.66E+08,1.66E+02,2.07E+06,4.27E+12,1.44E+03
2.76E+04,7.63E+08,1.66E+02,2.05E+06,4.20E+12,1.43E+03
2.76E+04,7.59E+08,1.66E+02,2.05E+06,4.20E+12,1.43E+03
2.76E+04,7.59E+08,1.66E+02,2.01E+06,4.04E+12,1.42E+03
2.63E+04,6.94E+08,1.62E+02,1.96E+06,3.84E+12,1.40E+03
2.73E+04,7.44E+08,1.65E+02,2.03E+06,4.14E+12,1.43E+03
2.74E+04,7.53E+08,1.66E+02,2.04E+06,4.15E+12,1.43E+03
2.74E+04,7.52E+08,1.66E+02,2.04E+06,4.14E+12,1.43E+03
2.73E+04,7.47E+08,1.65E+02,2.02E+06,4.09E+12,1.42E+03
2.61E+04,6.81E+08,1.62E+02,1.97E+06,3.88E+12,1.40E+03
2.60E+04,6.78E+08,1.61E+02,1.94E+06,3.77E+12,1.39E+03
2.60E+04,6.78E+08,1.61E+02,1.96E+06,3.84E+12,1.40E+03
2.60E+04,6.77E+08,1.61E+02,1.97E+06,3.87E+12,1.40E+03
2.60E+04,6.75E+08,1.61E+02,1.97E+06,3.88E+12,1.40E+03
2.59E+04,6.70E+08,1.61E+02,1.95E+06,3.82E+12,1.40E+03
2.58E+04,6.67E+08,1.61E+02,1.95E+06,3.82E+12,1.40E+03
2.58E+04,6.63E+08,1.60E+02,1.97E+06,3.87E+12,1.40E+03
2.57E+04,6.60E+08,1.60E+02,1.95E+06,3.79E+12,1.40E+03
2.57E+04,6.63E+08,1.60E+02,1.96E+06,3.86E+12,1.40E+03
2.56E+04,6.54E+08,1.60E+02,1.92E+06,3.67E+12,1.38E+03
2.56E+04,6.56E+08,1.60E+02,1.96E+06,3.84E+12,1.40E+03
2.55E+04,6.51E+08,1.60E+02,1.97E+06,3.86E+12,1.40E+03
2.55E+04,6.49E+08,1.60E+02,1.95E+06,3.80E+12,1.40E+03
2.55E+04,6.53E+08,1.60E+02,1.94E+06,3.77E+12,1.39E+03
2.55E+04,6.49E+08,1.60E+02,1.94E+06,3.77E+12,1.39E+03
2.54E+04,6.44E+08,1.59E+02,1.91E+06,3.66E+12,1.38E+03
2.54E+04,6.46E+08,1.59E+02,1.92E+06,3.70E+12,1.39E+03
2.45E+04,6.01E+08,1.57E+02,1.85E+06,3.41E+12,1.36E+03
2.45E+04,5.99E+08,1.56E+02,1.83E+06,3.35E+12,1.35E+03
2.45E+04,5.98E+08,1.56E+02,1.82E+06,3.32E+12,1.35E+03
2.44E+04,5.96E+08,1.56E+02,1.82E+06,3.32E+12,1.35E+03
2.44E+04,5.94E+08,1.56E+02,1.82E+06,3.33E+12,1.35E+03
2.44E+04,5.93E+08,1.56E+02,1.82E+06,3.29E+12,1.35E+03
2.44E+04,5.94E+08,1.56E+02,1.87E+06,3.49E+12,1.37E+03
2.58E+04,6.67E+08,1.61E+02,1.96E+06,3.86E+12,1.40E+03
2.52E+04,6.33E+08,1.59E+02,1.95E+06,3.82E+12,1.40E+03
2.52E+04,6.33E+08,1.59E+02,1.99E+06,3.94E+12,1.41E+03
2.51E+04,6.32E+08,1.59E+02,1.96E+06,3.85E+12,1.40E+03
2.51E+04,6.30E+08,1.58E+02,1.99E+06,3.96E+12,1.41E+03
