3.06E+04,9.36E+08,1.75E+02,2.33E+06,5.45E+12,1.53E+03
2.90E+04,8.43E+08,1.70E+02,2.27E+06,5.14E+12,1.51E+03
2.90E+04,8.42E+08,1.70E+02,2.23E+06,4.97E+12,1.49E+03
2.90E+04,8.39E+08,1.70E+02,2.17E+06,4.73E+12,1.47E+03
2.90E+04,8.40E+08,1.70E+02,2.20E+06,4.85E+12,1.48E+03
2.90E+04,8.39E+08,1.70E+02,2.15E+06,4.62E+12,1.47E+03
2.77E+04,7.68E+08,1.66E+02,2.05E+06,4.20E+12,1.43E+03
2.77E+04,7.65E+08,1.66E+02,2.03E+06,4.13E+12,1.43E+03
2.76E+04,7.64E+08,1.66E+02,2.07E+06,4.29E+12,1.44E+03
2.76E+04,7.59E+08,1.66E+02,2.07E+06,4.29E+12,1.44E+03
2.64E+04,6.95E+08,1.62E+02,1.94E+06,3.77E+12,1.39E+03
2.75E+04,7.55E+08,1.66E+02,2.02E+06,4.09E+12,1.42E+03
2.75E+04,7.58E+08,1.66E+02,2.02E+06,4.06E+12,1.42E+03
2.74E+04,7.53E+08,1.66E+02,2.01E+06,4.06E+12,1.42E+03
2.75E+04,7.55E+08,1.66E+02,2.04E+06,4.15E+12,1.43E+03
2.74E+04,7.52E+08,1.66E+02,2.04E+06,4.16E+12,1.43E+03
2.73E+04,7.46E+08,1.65E+02,2.05E+06,4.20E+12,1.43E+03
2.70E+04,7.27E+08,1.64E+02,2.01E+06,4.03E+12,1.42E+03
2.84E+04,8.06E+08,1.68E+02,2.10E+06,4.40E+12,1.45E+03
2.60E+04,6.77E+08,1.61E+02,1.96E+06,3.86E+12,1.40E+03
2.59E+04,6.70E+08,1.61E+02,1.96E+06,3.84E+12,1.40E+03
2.58E+04,6.67E+08,1.61E+02,1.96E+06,3.85E+12,1.40E+03
2.58E+04,6.67E+08,1.61E+02,1.97E+06,3.86E+12,1.40E+03
2.58E+04,6.66E+08,1.61E+02,1.97E+06,3.88E+12,1.40E+03
2.57E+04,6.60E+08,1.60E+02,1.95E+06,3.82E+12,1.40E+03
2.56E+04,6.56E+08,1.60E+02,1.94E+06,3.78E+12,1.39E+03
2.56E+04,6.57E+08,1.60E+02,1.91E+06,3.66E+12,1.38E+03
