1.84E+03,3.37E+06,4.28E+01,2.36E+05,5.59E+10,4.86E+02
1.86E+03,3.46E+06,4.31E+01,2.39E+05,5.70E+10,4.89E+02
1.86E+03,3.46E+06,4.31E+01,2.38E+05,5.67E+10,4.88E+02
1.88E+03,3.53E+06,4.34E+01,2.40E+05,5.74E+10,4.90E+02
1.87E+03,3.49E+06,4.32E+01,2.40E+05,5.76E+10,4.90E+02
1.87E+03,3.50E+06,4.32E+01,2.42E+05,5.85E+10,4.92E+02
1.90E+03,3.63E+06,4.36E+01,2.44E+05,5.97E+10,4.94E+02
1.92E+03,3.67E+06,4.38E+01,2.46E+05,6.05E+10,4.96E+02
1.92E+03,3.67E+06,4.38E+01,2.47E+05,6.09E+10,4.97E+02
1.92E+03,3.68E+06,4.38E+01,2.47E+05,6.12E+10,4.97E+02
1.93E+03,3.74E+06,4.40E+01,2.48E+05,6.17E+10,4.98E+02
1.93E+03,3.74E+06,4.40E+01,2.48E+05,6.13E+10,4.98E+02
1.92E+03,3.67E+06,4.38E+01,2.46E+05,6.07E+10,4.96E+02
1.89E+03,3.58E+06,4.35E+01,2.45E+05,6.00E+10,4.95E+02
1.90E+03,3.61E+06,4.36E+01,2.45E+05,5.98E+10,4.95E+02
1.87E+03,3.49E+06,4.32E+01,2.43E+05,5.90E+10,4.93E+02
1.83E+03,3.36E+06,4.28E+01,2.40E+05,5.78E+10,4.90E+02
1.84E+03,3.37E+06,4.29E+01,2.40E+05,5.74E+10,4.89E+02
1.81E+03,3.26E+06,4.25E+01,2.38E+05,5.67E+10,4.88E+02
1.81E+03,3.29E+06,4.26E+01,2.38E+05,5.65E+10,4.87E+02
1.80E+03,3.25E+06,4.25E+01,2.37E+05,5.62E+10,4.87E+02
1.82E+03,3.31E+06,4.26E+01,2.39E+05,5.73E+10,4.89E+02
1.81E+03,3.27E+06,4.25E+01,2.39E+05,5.71E+10,4.89E+02
1.82E+03,3.30E+06,4.26E+01,2.37E+05,5.61E+10,4.87E+02
1.83E+03,3.33E+06,4.27E+01,2.37E+05,5.61E+10,4.87E+02
1.82E+03,3.32E+06,4.27E+01,2.36E+05,5.57E+10,4.86E+02
1.83E+03,3.36E+06,4.28E+01,2.35E+05,5.54E+10,4.85E+02
1.82E+03,3.32E+06,4.27E+01,2.34E+05,5.49E+10,4.84E+02
1.81E+03,3.26E+06,4.25E+01,2.32E+05,5.37E+10,4.81E+02
1.81E+03,3.27E+06,4.25E+01,2.31E+05,5.35E+10,4.81E+02
1.80E+03,3.25E+06,4.25E+01,2.31E+05,5.35E+10,4.81E+02
1.81E+03,3.27E+06,4.25E+01,2.32E+05,5.36E+10,4.81E+02
1.82E+03,3.29E+06,4.26E+01,2.31E+05,5.32E+10,4.80E+02
1.81E+03,3.28E+06,4.26E+01,2.30E+05,5.30E+10,4.80E+02
1.81E+03,3.28E+06,4.25E+01,2.29E+05,5.25E+10,4.79E+02
1.80E+03,3.23E+06,4.24E+01,2.28E+05,5.19E+10,4.77E+02
1.80E+03,3.23E+06,4.24E+01,2.27E+05,5.15E+10,4.76E+02
1.77E+03,3.15E+06,4.21E+01,2.26E+05,5.09E+10,4.75E+02
1.77E+03,3.12E+06,4.20E+01,2.23E+05,4.98E+10,4.72E+02
1.76E+03,3.10E+06,4.20E+01,2.22E+05,4.91E+10,4.71E+02
1.75E+03,3.05E+06,4.18E+01,2.21E+05,4.87E+10,4.70E+02
1.75E+03,3.07E+06,4.19E+01,2.20E+05,4.84E+10,4.69E+02
1.74E+03,3.02E+06,4.17E+01,2.18E+05,4.74E+10,4.67E+02
1.73E+03,2.99E+06,4.16E+01,2.16E+05,4.68E+10,4.65E+02
1.71E+03,2.93E+06,4.14E+01,2.15E+05,4.62E+10,4.64E+02
1.71E+03,2.92E+06,4.14E+01,2.14E+05,4.57E+10,4.62E+02
1.71E+03,2.91E+06,4.13E+01,2.13E+05,4.53E+10,4.61E+02
1.71E+03,2.93E+06,4.14E+01,2.12E+05,4.50E+10,4.61E+02
1.71E+03,2.93E+06,4.14E+01,2.11E+05,4.47E+10,4.60E+02
1.72E+03,2.96E+06,4.15E+01,2.12E+05,4.49E+10,4.60E+02
1.72E+03,2.94E+06,4.14E+01,2.11E+05,4.44E+10,4.59E+02
1.72E+03,2.96E+06,4.15E+01,2.10E+05,4.41E+10,4.58E+02
1.73E+03,2.99E+06,4.16E+01,2.10E+05,4.41E+10,4.58E+02
1.73E+03,3.00E+06,4.16E+01,2.10E+05,4.39E+10,4.58E+02
1.75E+03,3.07E+06,4.18E+01,2.09E+05,4.39E+10,4.58E+02
1.76E+03,3.08E+06,4.19E+01,2.09E+05,4.37E+10,4.57E+02
1.78E+03,3.15E+06,4.21E+01,2.09E+05,4.35E+10,4.57E+02
1.77E+03,3.13E+06,4.21E+01,2.08E+05,4.32E+10,4.56E+02
1.77E+03,3.14E+06,4.21E+01,2.08E+05,4.32E+10,4.56E+02
