1.69E+03,2.86E+06,4.11E+01,2.26E+05,5.11E+10,4.75E+02
1.69E+03,2.84E+06,4.11E+01,2.25E+05,5.07E+10,4.75E+02
1.74E+03,3.01E+06,4.17E+01,2.33E+05,5.42E+10,4.83E+02
1.72E+03,2.96E+06,4.15E+01,2.31E+05,5.32E+10,4.80E+02
1.73E+03,2.98E+06,4.15E+01,2.31E+05,5.31E+10,4.80E+02
1.71E+03,2.94E+06,4.14E+01,2.29E+05,5.24E+10,4.78E+02
1.71E+03,2.93E+06,4.14E+01,2.29E+05,5.24E+10,4.78E+02
1.70E+03,2.89E+06,4.12E+01,2.27E+05,5.17E+10,4.77E+02
1.69E+03,2.85E+06,4.11E+01,2.27E+05,5.16E+10,4.77E+02
1.69E+03,2.86E+06,4.11E+01,2.27E+05,5.16E+10,4.77E+02
1.68E+03,2.83E+06,4.10E+01,2.26E+05,5.10E+10,4.75E+02
1.69E+03,2.85E+06,4.11E+01,2.31E+05,5.33E+10,4.80E+02
1.70E+03,2.87E+06,4.12E+01,2.24E+05,5.00E+10,4.73E+02
1.71E+03,2.93E+06,4.14E+01,2.24E+05,5.02E+10,4.73E+02
1.68E+03,2.81E+06,4.10E+01,2.23E+05,4.96E+10,4.72E+02
1.68E+03,2.83E+06,4.10E+01,2.17E+05,4.71E+10,4.66E+02
1.69E+03,2.85E+06,4.11E+01,2.16E+05,4.67E+10,4.65E+02
1.65E+03,2.71E+06,4.06E+01,2.09E+05,4.37E+10,4.57E+02
1.63E+03,2.67E+06,4.04E+01,2.07E+05,4.29E+10,4.55E+02
1.63E+03,2.66E+06,4.04E+01,2.07E+05,4.28E+10,4.55E+02
1.63E+03,2.67E+06,4.04E+01,2.05E+05,4.22E+10,4.53E+02
1.64E+03,2.69E+06,4.05E+01,2.06E+05,4.25E+10,4.54E+02
1.60E+03,2.56E+06,4.00E+01,2.05E+05,4.21E+10,4.53E+02
1.60E+03,2.56E+06,4.00E+01,2.05E+05,4.18E+10,4.52E+02
1.60E+03,2.56E+06,4.00E+01,2.05E+05,4.19E+10,4.52E+02
1.60E+03,2.55E+06,4.00E+01,2.04E+05,4.16E+10,4.52E+02
1.61E+03,2.59E+06,4.01E+01,2.04E+05,4.17E+10,4.52E+02
1.60E+03,2.57E+06,4.00E+01,2.04E+05,4.15E+10,4.51E+02
1.62E+03,2.63E+06,4.03E+01,2.05E+05,4.20E+10,4.53E+02
1.61E+03,2.60E+06,4.02E+01,2.04E+05,4.17E+10,4.52E+02
1.59E+03,2.53E+06,3.99E+01,2.06E+05,4.25E+10,4.54E+02
1.60E+03,2.56E+06,4.00E+01,2.07E+05,4.28E+10,4.55E+02
1.59E+03,2.54E+06,3.99E+01,2.06E+05,4.24E+10,4.54E+02
1.61E+03,2.60E+06,4.02E+01,2.07E+05,4.28E+10,4.55E+02
1.59E+03,2.52E+06,3.99E+01,2.06E+05,4.24E+10,4.54E+02
1.62E+03,2.62E+06,4.02E+01,2.07E+05,4.27E+10,4.55E+02
1.64E+03,2.68E+06,4.05E+01,2.07E+05,4.29E+10,4.55E+02
1.65E+03,2.71E+06,4.06E+01,2.07E+05,4.29E+10,4.55E+02
1.64E+03,2.68E+06,4.04E+01,2.07E+05,4.29E+10,4.55E+02
1.66E+03,2.76E+06,4.07E+01,2.08E+05,4.33E+10,4.56E+02
1.67E+03,2.78E+06,4.08E+01,2.08E+05,4.33E+10,4.56E+02
1.68E+03,2.83E+06,4.10E+01,2.08E+05,4.33E+10,4.56E+02
1.71E+03,2.93E+06,4.14E+01,2.09E+05,4.38E+10,4.57E+02
1.72E+03,2.97E+06,4.15E+01,2.09E+05,4.38E+10,4.57E+02
1.72E+03,2.96E+06,4.15E+01,2.09E+05,4.35E+10,4.57E+02
1.72E+03,2.96E+06,4.15E+01,2.09E+05,4.36E+10,4.57E+02
1.73E+03,2.99E+06,4.16E+01,2.09E+05,4.36E+10,4.57E+02
1.75E+03,3.05E+06,4.18E+01,2.10E+05,4.39E+10,4.58E+02
1.76E+03,3.10E+06,4.20E+01,2.10E+05,4.40E+10,4.58E+02
1.78E+03,3.16E+06,4.22E+01,2.10E+05,4.41E+10,4.58E+02
1.78E+03,3.16E+06,4.22E+01,2.10E+05,4.42E+10,4.58E+02
1.78E+03,3.16E+06,4.22E+01,2.10E+05,4.41E+10,4.58E+02
1.79E+03,3.21E+06,4.23E+01,2.11E+05,4.43E+10,4.59E+02
1.80E+03,3.25E+06,4.24E+01,2.11E+05,4.44E+10,4.59E+02
1.81E+03,3.27E+06,4.25E+01,2.11E+05,4.45E+10,4.59E+02
1.83E+03,3.34E+06,4.27E+01,2.12E+05,4.48E+10,4.60E+02
1.83E+03,3.35E+06,4.28E+01,2.11E+05,4.45E+10,4.59E+02
1.83E+03,3.35E+06,4.28E+01,2.11E+05,4.47E+10,4.60E+02
1.86E+03,3.44E+06,4.31E+01,2.12E+05,4.51E+10,4.61E+02
1.87E+03,3.49E+06,4.32E+01,2.13E+05,4.52E+10,4.61E+02
1.88E+03,3.52E+06,4.33E+01,2.12E+05,4.51E+10,4.61E+02
1.90E+03,3.59E+06,4.35E+01,2.13E+05,4.55E+10,4.62E+02
1.88E+03,3.54E+06,4.34E+01,2.12E+05,4.51E+10,4.61E+02
1.92E+03,3.67E+06,4.38E+01,2.13E+05,4.55E+10,4.62E+02
1.94E+03,3.76E+06,4.40E+01,2.14E+05,4.60E+10,4.63E+02
1.94E+03,3.76E+06,4.40E+01,2.14E+05,4.60E+10,4.63E+02
1.95E+03,3.78E+06,4.41E+01,2.15E+05,4.62E+10,4.64E+02
1.97E+03,3.87E+06,4.44E+01,2.16E+05,4.67E+10,4.65E+02
1.95E+03,3.81E+06,4.42E+01,2.16E+05,4.67E+10,4.65E+02
1.97E+03,3.89E+06,4.44E+01,2.17E+05,4.70E+10,4.66E+02
1.96E+03,3.85E+06,4.43E+01,2.17E+05,4.70E+10,4.66E+02
1.97E+03,3.88E+06,4.44E+01,2.16E+05,4.68E+10,4.65E+02
1.96E+03,3.83E+06,4.42E+01,2.16E+05,4.65E+10,4.64E+02
1.98E+03,3.91E+06,4.45E+01,2.17E+05,4.71E+10,4.66E+02
1.96E+03,3.82E+06,4.42E+01,2.16E+05,4.66E+10,4.65E+02
1.97E+03,3.88E+06,4.44E+01,2.16E+05,4.68E+10,4.65E+02
1.98E+03,3.91E+06,4.45E+01,2.16E+05,4.69E+10,4.65E+02
1.97E+03,3.88E+06,4.44E+01,2.16E+05,4.68E+10,4.65E+02
1.98E+03,3.92E+06,4.45E+01,2.17E+05,4.70E+10,4.66E+02
1.97E+03,3.90E+06,4.44E+01,2.17E+05,4.70E+10,4.66E+02
1.99E+03,3.95E+06,4.46E+01,2.17E+05,4.72E+10,4.66E+02
2.00E+03,3.99E+06,4.47E+01,2.17E+05,4.72E+10,4.66E+02
1.99E+03,3.98E+06,4.47E+01,2.17E+05,4.73E+10,4.66E+02
2.00E+03,3.98E+06,4.47E+01,2.18E+05,4.73E+10,4.66E+02
2.00E+03,4.02E+06,4.48E+01,2.18E+05,4.75E+10,4.67E+02
2.01E+03,4.05E+06,4.49E+01,2.18E+05,4.75E+10,4.67E+02
2.02E+03,4.08E+06,4.49E+01,2.18E+05,4.76E+10,4.67E+02
2.00E+03,4.00E+06,4.47E+01,2.17E+05,4.71E+10,4.66E+02
2.00E+03,3.99E+06,4.47E+01,2.17E+05,4.71E+10,4.66E+02
1.99E+03,3.96E+06,4.46E+01,2.17E+05,4.71E+10,4.66E+02
1.98E+03,3.93E+06,4.45E+01,2.17E+05,4.69E+10,4.65E+02
2.00E+03,4.02E+06,4.48E+01,2.17E+05,4.73E+10,4.66E+02
2.00E+03,3.98E+06,4.47E+01,2.17E+05,4.71E+10,4.66E+02
2.02E+03,4.06E+06,4.49E+01,2.18E+05,4.75E+10,4.67E+02
2.01E+03,4.02E+06,4.48E+01,2.18E+05,4.73E+10,4.66E+02
2.01E+03,4.04E+06,4.48E+01,2.18E+05,4.74E+10,4.67E+02
2.02E+03,4.06E+06,4.49E+01,2.18E+05,4.76E+10,4.67E+02
2.01E+03,4.04E+06,4.48E+01,2.18E+05,4.73E+10,4.66E+02
2.01E+03,4.03E+06,4.48E+01,2.17E+05,4.72E+10,4.66E+02
2.01E+03,4.05E+06,4.49E+01,2.18E+05,4.76E+10,4.67E+02
2.02E+03,4.08E+06,4.49E+01,2.18E+05,4.75E+10,4.67E+02
2.03E+03,4.10E+06,4.50E+01,2.18E+05,4.76E+10,4.67E+02
2.02E+03,4.06E+06,4.49E+01,2.17E+05,4.73E+10,4.66E+02
2.02E+03,4.07E+06,4.49E+01,2.18E+05,4.74E+10,4.67E+02
2.01E+03,4.03E+06,4.48E+01,2.17E+05,4.69E+10,4.65E+02
2.03E+03,4.12E+06,4.51E+01,2.17E+05,4.72E+10,4.66E+02
2.03E+03,4.12E+06,4.51E+01,2.17E+05,4.72E+10,4.66E+02
2.01E+03,4.04E+06,4.48E+01,2.16E+05,4.66E+10,4.65E+02
2.04E+03,4.15E+06,4.51E+01,2.17E+05,4.71E+10,4.66E+02
2.02E+03,4.08E+06,4.50E+01,2.16E+05,4.65E+10,4.64E+02
2.03E+03,4.13E+06,4.51E+01,2.16E+05,4.67E+10,4.65E+02
2.04E+03,4.17E+06,4.52E+01,2.16E+05,4.67E+10,4.65E+02
2.06E+03,4.24E+06,4.54E+01,2.17E+05,4.69E+10,4.65E+02
2.06E+03,4.25E+06,4.54E+01,2.17E+05,4.70E+10,4.66E+02
2.06E+03,4.24E+06,4.54E+01,2.16E+05,4.67E+10,4.65E+02
2.05E+03,4.19E+06,4.52E+01,2.16E+05,4.67E+10,4.65E+02
2.06E+03,4.24E+06,4.54E+01,2.16E+05,4.67E+10,4.65E+02
2.06E+03,4.23E+06,4.54E+01,2.16E+05,4.64E+10,4.64E+02
2.07E+03,4.30E+06,4.55E+01,2.17E+05,4.70E+10,4.66E+02
